code_muni;2023
1715507;1164
1715705;4798
1715754;6975
1716109;52360
1716208;10542
1716307;4043
1716505;14055
1716604;9317
1716653;4921
1716703;8941
1717008;4478
1717206;2282
1717503;7128
1717800;4220
1717909;7586
1718006;2866
1718204;64418
1718303;9044
1718402;3047
1718451;2193
1718501;3421
1718550;3960
1718659;1768
1718709;2738
1718758;4841
1718808;4215
1718840;3723
1718865;7216
1718881;2680
1718899;2219
1718907;4653
1719004;2781
1720002;2406
1720101;5654
1720150;1783
1720200;13241
1720259;2385
1720309;4100
1720499;4422
1720655;5108
1720804;10830
1720853;1577
1720903;14011
1720937;2021
1720978;2456
1721000;302692
1721109;7459
1721208;22615
1721257;1909
1721307;1874
1722081;10522
1722107;10517
2100055;106550
2100105;6144
2100154;12142
2100204;18467
2100303;23286
2100402;6447
2100436;24048
2100477;25710
2100501;11109
2100550;7170
2100600;37085
2100709;25322
2100808;13793
2100832;17519
2100873;11181
2100907;39052
2100956;25517
2101004;29472
2101103;11790
2101202;103711
2101251;16966
2101301;16290
2101350;5252
2101400;101767
2101509;18984
2101608;84532
2101707;65589
2101731;8460
2101772;11750
2101806;5469
2101905;19584
2101939;5840
2101970;7574
2102002;33100
2102036;28599
2102077;12212
2102101;34120
2102150;9218
2102200;29685
2102309;22455
2102325;55499
2102358;12918
2102374;9732
2102408;10121
2102507;16412
2102556;12301
2102606;19932
2102705;24303
2102754;11374
2102804;24062
2102903;24238
2103000;156973
2103109;10208
2103125;7094
2103158;12342
2103174;16267
2103208;81386
2103257;12878
2103307;114275
2103406;41658
2103505;40316
2103554;14915
2103604;59566
2103703;31558
2103752;14404
2103802;23053
2103901;10223
2104008;18311
2104057;33294
2104073;8048
2104081;10873
2104099;17719
2104107;12640
2104206;16976
2104305;10186
2104404;17206
2104503;10231
2104552;18411
2104602;13930
2104628;7063
2104651;10713
2104677;23128
2104701;6023
2104800;73872
2104909;10290
2105005;25680
2105104;24794
2105153;13974
2105203;10231
2105302;273110
2105351;13828
2105401;60440
2105427;22513
2105450;7471
2105476;17076
2105500;24709
2105609;14924
2105658;5146
2105708;44403
2105807;9506
2105906;14769
2105922;10572
2105948;8758
2105963;11411
2105989;7057
2106003;11297
2106102;11597
2106201;7161
2106300;13807
2106326;21149
2106359;7027
2106375;13761
2106409;17090
2106508;22034
2106607;32174
2106631;17432
2106672;8818
2106706;21030
2106755;23864
2106805;13978
2106904;27751
2107001;9106
2107100;18554
2107209;14176
2107258;5021
2107308;4320
2107357;14314
2107407;17919
2107456;13577
2107506;145643
2107605;21059
2107704;18274
2107803;31250
2107902;17220
2108009;18802
2108058;17056
2108108;20341
2108207;37050
2108256;24320
2108306;32511
2108405;11108
2108454;20479
2108504;31429
2108603;84621
2108702;21886
2108801;17714
2108900;17161
2109007;23903
2109056;5954
2109106;45155
2109205;11356
2109239;4696
2109270;17511
2109304;10549
2109403;13614
2109452;30839
2109502;22145
2109551;7420
2109601;38475
2109700;5568
2109759;6697
2109809;41561
2109908;85014
2110005;57635
